timestamp_pc_ms,frequencia_hz,magnitude
1754018041070,1312.5,2.300528
1754018041071,1320.31,2.315018
1754018041071,1328.13,1.254646
1754018041071,1335.94,1.049701
1754018041072,1343.75,1.75059
1754018041072,1351.56,1.050812
1754018041072,1359.38,2.490691
1754018041072,1367.19,2.695768
1754018041073,1375.0,2.038974
1754018041073,1382.81,2.075386
1754018041073,1390.63,0.758727
1754018041073,1398.44,0.313758
1754018041074,1406.25,0.809372
1754018041074,1414.06,1.705171
1754018041074,1421.88,2.204731
1754018041074,1429.69,1.921942
1754018041075,1437.5,1.676419
1754018041075,1445.31,2.026243
1754018041075,1453.13,1.487467
1754018041075,1460.94,0.187356
1754018041076,1468.75,0.861484
1754018041076,1476.56,2.47293
1754018041076,1484.38,3.757019
1754018041077,1492.19,2.533524
1754018041077,1500.0,2.459566
1754018041077,1507.81,2.003099
1754018041077,1515.63,2.033902
1754018041078,1523.44,0.104954
1754018041078,1531.25,0.148971
1754018041078,1539.06,3.418928
1754018041078,1546.88,3.289049
1754018041079,1554.69,2.167628
1754018041079,1562.5,2.465753
1754018041079,1570.31,0.654764
1754018041079,1578.13,1.661871
1754018041080,1585.94,0.825767
1754018041080,1593.75,2.919302
1754018041080,1601.56,5.423375
1754018041081,1609.38,3.871591
1754018041081,1617.19,2.646394
1754018041081,1625.0,3.161986
1754018041081,1632.81,1.538853
1754018041082,1640.63,1.042376
1754018041082,1648.44,1.800077
1754018041082,1656.25,4.98474
1754018041082,1664.06,6.561945
1754018041083,1671.88,3.741678
1754018041083,1679.69,3.132614
1754018041083,1687.5,3.912412
1754018041083,1695.31,1.975518
1754018041084,1703.13,0.718503
1754018041084,1710.94,1.130068
1754018041084,1718.75,3.549615
1754018041084,1726.56,4.329456
1754018041085,1734.38,2.310019
1754018041085,1742.19,3.363898
1754018041085,1750.0,3.026155
1754018041085,1757.81,1.571051
1754018041086,1765.63,1.616303
1754018041086,1773.44,2.360168
1754018041086,1781.25,3.068906
1754018041086,1789.06,2.881405
1754018041087,1796.88,2.511073
1754018041087,1804.69,2.385941
1754018041087,1812.5,0.431767
1754018041087,1820.31,1.191101
1754018041088,1828.13,1.51509
1754018041088,1835.94,5.528768
1754018041088,1843.75,8.09447
1754018041088,1851.56,4.767713
1754018041089,1859.38,3.708769
1754018041089,1867.19,3.99116
1754018041089,1875.0,1.878198
1754018041089,1882.81,0.942869
1754018041090,1890.63,1.819672
1754018041090,1898.44,7.490847
1754018041090,1906.25,8.381037
1754018041090,1914.06,2.578196
1754018041091,1921.88,3.705045
1754018041091,1929.69,3.767088
1754018041091,1937.5,1.855253
1754018041091,1945.31,1.577078
1754018041092,1953.13,3.648219
1754018041092,1960.94,6.786427
1754018041092,1968.75,3.518802
1754018041092,1976.56,2.063846
1754018041093,1984.38,2.755415
1754018041093,1992.19,2.12744
1754018041093,2000.0,0.589793
1754018041093,2007.81,1.426195
1754018041094,2015.63,5.048773
1754018041094,2023.44,5.633335
1754018041094,2031.25,3.752403
1754018041094,2039.06,3.92652
1754018041095,2046.88,2.747756
1754018041095,2054.69,0.943531
1754018041095,2062.5,1.370062
1754018041095,2070.31,1.351031
1754018041096,2078.13,6.19274
1754018041096,2085.94,6.963279
1754018041096,2093.75,3.21235
1754018041097,2101.56,3.532026
1754018041097,2109.38,2.983191
1754018041097,2117.19,1.874213
1754018041097,2125.0,2.019398
1754018041098,2132.81,2.722211
1754018041098,2140.63,7.807532
1754018041098,2148.44,6.121585
1754018041098,2156.25,1.207503
1754018041099,2164.06,3.517468
1754018041099,2171.88,2.111336
1754018041099,2179.69,1.080991
1754018041099,2187.5,1.355247
1754018041100,2195.31,5.422434
1754018041100,2203.13,9.268812
1754018041100,2210.94,4.746766
1754018041100,2218.75,2.516542
1754018041101,2226.56,2.586501
1754018041101,2234.38,1.812217
1754018041101,2242.19,1.244574
1754018041101,2250.0,1.14045
1754018041102,2257.81,7.184208
1754018041102,2265.63,8.144357
1754018041102,2273.44,4.097105
1754018041102,2281.25,3.254406
1754018041103,2289.06,2.538515
1754018041103,2296.88,1.79197
1754018041103,2304.69,2.788285
1754018041103,2312.5,0.817975
1754018041104,2320.31,5.468064
1754018041104,2328.13,4.539371
1754018041104,2335.94,1.554508
1754018041104,2343.75,2.420511
1754018041105,2351.56,1.51026
1754018041105,2359.38,1.169165
1754018041105,2367.19,2.732034
1754018041105,2375.0,3.497592
1754018041106,2382.81,5.084876
1754018041106,2390.63,2.486001
1754018041106,2398.44,2.066247
1754018041106,2406.25,1.784396
1754018041107,2414.06,1.525689
1754018041107,2421.88,1.39029
1754018041107,2429.69,1.522015
1754018041107,2437.5,5.563574
1754018041108,2445.31,6.824931
1754018041108,2453.13,3.856648
1754018041108,2460.94,2.329957
1754018041108,2468.75,1.976387
1754018041109,2476.56,2.272858
1754018041109,2484.38,3.002048
1754018041109,2492.19,1.027195
1754018041109,2500.0,5.097839
1754018041110,2507.81,5.385706
1754018041110,2515.63,1.832392
1754018041110,2523.44,1.32155
1754018041110,2531.25,1.741775
1754018041111,2539.06,1.939556
1754018041111,2546.88,3.19943
1754018041111,2554.69,1.224265
1754018041111,2562.5,3.990895
1754018041112,2570.31,1.843365
1754018041112,2578.13,1.578797
1754018041112,2585.94,0.418059
1754018041112,2593.75,0.671373
1754018041113,2601.56,1.337036
1754018041113,2609.38,2.094713
1754018041113,2617.19,2.303438
1754018041113,2625.0,1.98003
1754018041114,2632.81,1.678365
1754018041114,2640.63,3.480164
1754018041114,2648.44,2.015063
1754018041115,2656.25,1.543032
1754018041115,2664.06,1.994805
1754018041115,2671.88,1.294424
1754018041115,2679.69,0.764485
1754018041116,2687.5,0.57657
1754018041116,2695.31,1.775517
1754018041116,2703.13,2.249006
1754018041116,2710.94,1.387596
1754018041117,2718.75,1.775319
1754018041117,2726.56,3.191257
1754018041117,2734.38,2.149596
1754018041117,2742.19,0.968245
1754018041118,2750.0,1.205286
1754018041118,2757.81,0.449801
1754018041118,2765.63,0.32376
1754018041118,2773.44,0.724429
1754018041119,2781.25,1.690532
1754018041119,2789.06,3.076618
1754018041119,2796.88,2.193677
1754018041119,2804.69,1.599602
1754018041120,2812.5,1.321137
1754018041120,2820.31,2.068519
1754018041120,2828.13,0.528019
1754018041120,2835.94,0.977125
1754018041121,2843.75,1.25668
1754018041121,2851.56,1.783569
1754018041121,2859.38,0.774278
1754018041122,2867.19,0.486494
1754018041122,2875.0,1.665891
1754018041122,2882.81,2.598359
1754018041122,2890.63,1.447877
1754018041123,2898.44,1.073128
1754018041123,2906.25,1.916838
1754018041123,2914.06,1.818644
1754018041123,2921.88,1.816788
1754018041124,2929.69,1.205494
1754018041124,2937.5,0.88334
1754018041124,2945.31,1.581206
1754018041124,2953.13,0.870837
1754018041125,2960.94,1.413977
1754018041125,2968.75,2.526656
1754018041125,2976.56,2.513275
1754018041125,2984.38,2.379108
1754018041126,2992.19,1.914692
1754018041126,3000.0,0.645461
1754018041126,3007.81,0.453569
1754018041127,3015.63,0.723475
1754018041127,3023.44,2.424171
1754018041127,3031.25,3.548106
1754018041128,3039.06,2.177948
1754018041128,3046.88,1.356486
1754018041128,3054.69,1.343047
1754018041128,3062.5,0.650098
1754018041129,3070.31,1.082466
1754018041129,3078.13,0.475377
1754018041129,3085.94,1.67861
1754018041129,3093.75,2.29243
1754018041130,3101.56,1.88951
1754018041130,3109.38,1.396642
1754018041130,3117.19,1.30007
1754018041130,3125.0,0.863224
1754018041131,3132.81,1.340404
1754018041131,3140.63,1.268182
1754018041131,3148.44,1.467149
1754018041132,3156.25,1.778933
1754018041132,3164.06,2.087174
1754018041132,3171.88,0.552615
1754018041132,3179.69,0.582008
1754018041133,3187.5,0.45205
1754018041133,3195.31,1.329532
1754018041133,3203.13,2.010171
1754018041134,3210.94,2.305486
1754018041134,3218.75,2.055156
1754018041134,3226.56,2.084728
1754018041134,3234.38,1.294036
1754018041135,3242.19,0.793942
1754018041135,3250.0,0.9041
1754018041135,3257.81,1.220921
1754018041136,3265.63,2.752028
1754018041136,3273.44,3.205904
1754018041136,3281.25,3.266465
1754018041136,3289.06,3.304135
1754018041137,3296.88,2.654061
1754018041137,3304.69,2.192668
1754018041137,3312.5,1.407949
1754018041138,3320.31,0.872084
1754018041138,3328.13,2.418821
1754018041138,3335.94,2.376593
1754018041138,3343.75,2.781186
1754018041139,3351.56,2.320703
1754018041139,3359.38,2.284472
1754018041139,3367.19,2.512347
1754018041140,3375.0,1.59329
1754018041140,3382.81,0.29992
1754018041140,3390.63,0.702114
1754018041140,3398.44,0.59991
1754018041141,3406.25,1.12335
